"wifiradar","device","signal","timestamp","networks"
"C0A0BBED842E","25D3E11750",-58,"2015-03-05 12:38:58","Alice-56283694"
"C0A0BBED842E","25D3E11750",-58,"2015-03-05 12:37:54","Alice-56283694"
"C0A0BBED842E","25D3E11750",-56,"2015-03-05 12:36:37","Alice-56283694"
"C0A0BBED842E","25D3E11750",-56,"2015-03-05 12:34:29","Alice-56283694"
"C0A0BBED842E","64899A7318F5",-58,"2015-03-05 12:34:15","Vodafone-FURIO"
"C0A0BBED842E","25D3E11750",-63,"2015-03-05 12:33:21","Alice-56283694"
"C0A0BBED842E","25D3E11750",-57,"2015-03-05 12:32:15","Alice-56283694"
"C0A0BBED842E","25D3E11750",-59,"2015-03-05 12:31:10","Alice-56283694"
"C0A0BBED842E","25D3E11750",-58,"2015-03-05 12:30:04","Alice-56283694"
"C0A0BBED842E","25D3E11750",-59,"2015-03-05 12:27:58","Alice-56283694"
"C0A0BBED842E","25D3E11750",-60,"2015-03-05 12:26:55","Alice-56283694"
"C0A0BBED842E","25D3E11750",-63,"2015-03-05 12:26:54","Alice-56283694"
"C0A0BBED842E","83D88CDF894",-56,"2015-03-05 12:24:57","u-hopper-cisco"
"C0A0BBED842E","25D3E11750",-53,"2015-03-05 12:24:53","Alice-56283694"
"C0A0BBED842E","25D3E11750",-56,"2015-03-05 12:22:47","Alice-56283694"
"C0A0BBED842E",8224E5640,-59,"2015-03-05 12:21:33","InfostradaWiFi-f0f922"
"C0A0BBED842E","25D3E11750",-54,"2015-03-05 12:16:15","Alice-56283694"
"C0A0BBED842E","25D3E11750",-55,"2015-03-05 12:15:12","Alice-56283694"
"C0A0BBED842E","90004E7206E5",-66,"2015-03-05 12:11:15","InfostradaWiFi-54a92c"
"C0A0BBED842E","25D3E11750",-55,"2015-03-05 12:10:51","Alice-56283694"
"C0A0BBED842E","25D3E11750",-59,"2015-03-05 12:09:48","Alice-56283694"
"C0A0BBED842E","25D3E11750",-55,"2015-03-05 12:06:26","Alice-56283694"
"C0A0BBED842E","25D3E11750",-53,"2015-03-05 12:06:17","Alice-56283694"
"C0A0BBED842E","25D3E11750",-53,"2015-03-05 12:05:06","Alice-56283694"
"C0A0BBED842E","25D3E11750",-53,"2015-03-05 12:04:02","Alice-56283694"
"C0A0BBED842E","25D3E11750",-54,"2015-03-05 12:03:04","Alice-56283694"
"C0A0BBED842E","25D3E11750",-52,"2015-03-05 12:03:03","Alice-56283694"
"C0A0BBED842E","25D3E11750",-53,"2015-03-05 12:02:01","Alice-56283694"
"C0A0BBED842E","25D3E11750",-52,"2015-03-05 12:01:55","Alice-56283694"
"C0A0BBED842E","C0F2FBE584EA",-67,"2015-03-05 12:01:20","InfostradaWiFi-54a92c"
"C0A0BBED842E","25D3E11750",-54,"2015-03-05 12:00:57","Alice-56283694"
"C0A0BBED842E","25D3E11750",-52,"2015-03-05 12:00:54","Alice-56283694"
"C0A0BBED842E","25D3E11750",-53,"2015-03-05 11:59:53","Alice-56283694"
"C0A0BBED842E","25D3E11750",-50,"2015-03-05 11:58:49","Alice-56283694"
"C0A0BBED842E","25D3E11750",-49,"2015-03-05 11:57:47","Alice-56283694"
"C0A0BBED842E","6CB7F45C50D2",-51,"2015-03-05 11:56:39","InfostradaWiFi-6B5424"
"C0A0BBED842E","25D3E11750",-53,"2015-03-05 11:55:19","Alice-56283694"
"C0A0BBED842E","90004E7206E5",-67,"2015-03-05 11:55:04","InfostradaWiFi-54a92c"
"C0A0BBED842E","90004E7206E5",-66,"2015-03-05 11:51:51","InfostradaWiFi-54a92c"
"C0A0BBED842E","25D3E11750",-59,"2015-03-05 11:50:58","Alice-56283694"
"C0A0BBED842E","25D3E11750",-51,"2015-03-05 11:49:47","Alice-56283694"
"C0A0BBED842E","25D3E11750",-59,"2015-03-05 11:49:41","Alice-56283694"
"C0A0BBED842E","25D3E11750",-58,"2015-03-05 11:48:42","Alice-56283694"
"C0A0BBED842E","90004E7206E5",-70,"2015-03-05 11:48:41","InfostradaWiFi-54a92c"
"C0A0BBED842E","25D3E11750",-59,"2015-03-05 11:48:36","Alice-56283694"
"C0A0BBED842E","4C8D79A35362",-54,"2015-03-05 11:48:07","u-hopper-cisco"
"C0A0BBED842E","90004E7206E5",-69,"2015-03-05 11:47:32","InfostradaWiFi-54a92c"
"C0A0BBED842E","25D3E11750",-58,"2015-03-05 11:47:31","Alice-56283694"
"C0A0BBED842E","25D3E11750",-58,"2015-03-05 11:46:30","Alice-56283694"
"C0A0BBED842E","F02765F90011",-59,"2015-03-05 11:46:27",30347815
"C0A0BBED842E","D896958C329E",-64,"2015-03-05 11:45:42","liesbethluciano"
"C0A0BBED842E","25D3E11750",-57,"2015-03-05 11:45:27","Alice-56283694"
"C0A0BBED842E","25D3E11750",-58,"2015-03-05 11:45:22","Alice-56283694"
"C0A0BBED842E","4C8D79A35362",-45,"2015-03-05 11:44:28","tasid-netgear"
"C0A0BBED842E","25D3E11750",-61,"2015-03-05 11:44:22","Alice-56283694"
"C0A0BBED842E","25D3E11750",-60,"2015-03-05 11:44:21","Alice-56283694"
"C0A0BBED842E","4C8D79A35362",-46,"2015-03-05 11:44:09","u-hopper-cisco"
"C0A0BBED842E","4C8D79A35362",-43,"2015-03-05 11:43:53","tasid-netgear"
"C0A0BBED842E","25D3E11750",-60,"2015-03-05 11:43:16","Alice-56283694"
"C0A0BBED842E","4C8D79A35362",-44,"2015-03-05 11:43:07","tasid-netgear"
"C0A0BBED842E","B407F94B2B87",-54,"2015-03-05 11:41:15","u-hopper-cisco"
"C0A0BBED842E","B407F94B2B87",-55,"2015-03-05 11:41:08","u-hopper-cisco"
"C0A0BBED842E","25D3E11750",-57,"2015-03-05 11:41:01","Alice-56283694"
"C0A0BBED842E","B407F94B2B87",-57,"2015-03-05 11:40:56","u-hopper-cisco"
"C0A0BBED842E","B407F94B2B87",-56,"2015-03-05 11:40:47","u-hopper-cisco"
"C0A0BBED842E","4C8D79A35362",-57,"2015-03-05 11:40:46","u-hopper-cisco"
"C0A0BBED842E","B407F94B2B87",-52,"2015-03-05 11:40:43","u-hopper-cisco"
"C0A0BBED842E","B407F94B2B87",-45,"2015-03-05 11:40:36","u-hopper-cisco"
"C0A0BBED842E","B407F94B2B87",-51,"2015-03-05 11:40:33","u-hopper-cisco"
"C0A0BBED842E","B407F94B2B87",-45,"2015-03-05 11:40:23","u-hopper-cisco"
"C0A0BBED842E","B407F94B2B87",-40,"2015-03-05 11:40:05","u-hopper-cisco"
"C0A0BBED842E","25D3E11750",-57,"2015-03-05 11:40:00","Alice-56283694"
"C0A0BBED842E","4C8D79A35362",-53,"2015-03-05 11:39:57","tasid-netgear"
"C0A0BBED842E","B407F94B2B87",-43,"2015-03-05 11:39:41","u-hopper-cisco"
"C0A0BBED842E","4C8D79A35362",-47,"2015-03-05 11:39:10","tasid-netgear"
"C0A0BBED842E","25D3E11750",-53,"2015-03-05 11:38:51","Alice-56283694"
"C0A0BBED842E","4C8D79A35362",-47,"2015-03-05 11:38:23","tasid-netgear"
"C0A0BBED842E","25D3E11750",-57,"2015-03-05 11:37:50","Alice-56283694"
"C0A0BBED842E","4C8D79A35362",-44,"2015-03-05 11:37:20","u-hopper-cisco"
"C0A0BBED842E","4C8D79A35362",-44,"2015-03-05 11:37:02","tasid-netgear"
"C0A0BBED842E","25D3E11750",-62,"2015-03-05 11:36:48","Alice-56283694"
"C0A0BBED842E","4C8D79A35362",-45,"2015-03-05 11:36:19","tasid-netgear"
"C0A0BBED842E","90004E7206E5",-67,"2015-03-05 11:35:50","InfostradaWiFi-54a92c"
"C0A0BBED842E","25D3E11750",-59,"2015-03-05 11:35:45","Alice-56283694"
"C0A0BBED842E","4C8D79A35362",-48,"2015-03-05 11:35:38","tasid-netgear"
"C0A0BBED842E","4C8D79A35362",-45,"2015-03-05 11:35:35","tasid-netgear"
"C0A0BBED842E","B407F94B2B87",-51,"2015-03-05 11:34:49","u-hopper-cisco"
"C0A0BBED842E","25D3E11750",-57,"2015-03-05 11:34:40","Alice-56283694"
"C0A0BBED842E","B407F94B2B87",-47,"2015-03-05 11:34:35","u-hopper-cisco"
"C0A0BBED842E","25D3E11750",-59,"2015-03-05 11:33:38","Alice-56283694"
"C0A0BBED842E","25D3E11750",-53,"2015-03-05 11:32:31","Alice-56283694"
"C0A0BBED842E","4C8D79A35362",-53,"2015-03-05 11:31:36","tasid-netgear"
"C0A0BBED842E","25D3E11750",-57,"2015-03-05 11:31:30","Alice-56283694"
"C0A0BBED842E","4C8D79A35362",-56,"2015-03-05 11:30:52","tasid-netgear"
"C0A0BBED842E","4C8D79A35362",-43,"2015-03-05 11:30:05","tasid-netgear"
"C0A0BBED842E","4C8D79A35362",-47,"2015-03-05 11:26:15","tasid-netgear"
"C0A0BBED842E","64899A7318F5",-65,"2015-03-05 11:25:34","Vodafone-FURIO"
"C0A0BBED842E","25D3E11750",-59,"2015-03-05 11:25:26","Alice-56283694"
"C0A0BBED842E","25D3E11750",-56,"2015-03-05 11:24:26","Alice-56283694"
"C0A0BBED842E","90004E7206E5",-62,"2015-03-05 11:23:51","InfostradaWiFi-54a92c"
"C0A0BBED842E","4C8D79A35362",-45,"2015-03-05 11:23:41","u-hopper-cisco"
"C0A0BBED842E","25D3E11750",-58,"2015-03-05 11:23:27","Alice-56283694"
"C0A0BBED842E","4C8D79A35362",-45,"2015-03-05 11:23:19","tasid-netgear"
"C0A0BBED842E","4C8D79A35362",-51,"2015-03-05 11:23:17","tasid-netgear"
"C0A0BBED842E","4C8D79A35362",-43,"2015-03-05 11:22:33","tasid-netgear"
"C0A0BBED842E","25D3E11750",-56,"2015-03-05 11:22:21","Alice-56283694"
"C0A0BBED842E","90004E7206E5",-70,"2015-03-05 11:21:36","InfostradaWiFi-54a92c"
"C0A0BBED842E","90004E7206E5",-70,"2015-03-05 11:19:21","InfostradaWiFi-54a92c"
"C0A0BBED842E","4C8D79A35362",-41,"2015-03-05 11:19:14","tasid-netgear"
"C0A0BBED842E","25D3E11750",-57,"2015-03-05 11:19:11","Alice-56283694"
"C0A0BBED842E","25D3E11750",-56,"2015-03-05 11:19:08","Alice-56283694"
"C0A0BBED842E","4C8D79A35362",-50,"2015-03-05 11:18:32","tasid-netgear"
"C0A0BBED842E","25D3E11750",-60,"2015-03-05 11:18:03","Alice-56283694"
"C0A0BBED842E","25D3E11750",-58,"2015-03-05 11:17:03","Alice-56283694"
"C0A0BBED842E","4C8D79A35362",-51,"2015-03-05 11:17:00","tasid-netgear"
"C0A0BBED842E","90004E7206E5",-65,"2015-03-05 11:15:10","InfostradaWiFi-54a92c"
"C0A0BBED842E","25D3E11750",-57,"2015-03-05 11:15:03","Alice-56283694"
"C0A0BBED842E","4C8D79A35362",-52,"2015-03-05 11:14:56","tasid-netgear"
"C0A0BBED842E","4C8D79A35362",-48,"2015-03-05 11:14:24","u-hopper-cisco"
"C0A0BBED842E","4C8D79A35362",-57,"2015-03-05 11:13:58","tasid-netgear"
"C0A0BBED842E","25D3E11750",-54,"2015-03-05 11:13:54","Alice-56283694"
"C0A0BBED842E","4C8D79A35362",-44,"2015-03-05 11:12:24","tasid-netgear"
"C0A0BBED842E","4C8D79A35362",-54,"2015-03-05 11:11:40","tasid-netgear"
"C0A0BBED842E","4C8D79A35362",-43,"2015-03-05 11:11:39","tasid-netgear"
"C0A0BBED842E","4C8D79A35362",-49,"2015-03-05 11:10:55","tasid-netgear"
"C0A0BBED842E","4C8D79A35362",-46,"2015-03-05 11:08:56","tasid-netgear"
"C0A0BBED842E","25D3E11750",-59,"2015-03-05 11:08:28","Alice-56283694"
"C0A0BBED842E","25D3E11750",-58,"2015-03-05 11:07:22","Alice-56283694"
"C0A0BBED842E","4C8D79A35362",-60,"2015-03-05 11:06:59","u-hopper-cisco"
"C0A0BBED842E","4C8D79A35362",-46,"2015-03-05 11:02:43","tasid-netgear"
"C0A0BBED842E","25D3E11750",-54,"2015-03-05 11:02:09","Alice-56283694"
"C0A0BBED842E","4C8D79A35362",-42,"2015-03-05 11:01:15","u-hopper-cisco"
"C0A0BBED842E","25D3E11750",-60,"2015-03-05 11:01:03","Alice-56283694"
"C0A0BBED842E","A4C36177B923",-40,"2015-03-05 11:00:58","u-hopper-cisco"
"C0A0BBED842E","4C8D79A35362",-47,"2015-03-05 11:00:18","u-hopper-cisco"
"C0A0BBED842E","25D3E11750",-59,"2015-03-05 11:00:11","Alice-56283694"
"C0A0BBED842E","25D3E11750",-55,"2015-03-05 11:00:10","Alice-56283694"
"C0A0BBED842E","68A86D47F406",-32,"2015-03-05 11:00:10","u-hopper-cisco"
"C0A0BBED842E","25D3E11750",-61,"2015-03-05 10:58:54","Alice-56283694"
"C0A0BBED842E","4C8D79A35362",-42,"2015-03-05 10:58:23","u-hopper-cisco"
"C0A0BBED842E","4C8D79A35362",-54,"2015-03-05 10:57:14","tasid-netgear"
"C0A0BBED842E","25D3E11750",-60,"2015-03-05 10:56:45","Alice-56283694"
"C0A0BBED842E","4C8D79A35362",-57,"2015-03-05 10:56:27","tasid-netgear"
"C0A0BBED842E","25D3E11750",-60,"2015-03-05 10:55:38","Alice-56283694"
"C0A0BBED842E","4C8D79A35362",-32,"2015-03-05 10:54:46","tasid-netgear"
"C0A0BBED842E","4C8D79A35362",-39,"2015-03-05 10:54:41","tasid-netgear"
"C0A0BBED842E","41BBA3AAA40",-53,"2015-03-05 10:54:37","figo81"
"C0A0BBED842E","25D3E11750",-56,"2015-03-05 10:53:17","Alice-56283694"
"C0A0BBED842E","4C8D79A35362",-42,"2015-03-05 10:52:59","tasid-netgear"
"C0A0BBED842E","4C8D79A35362",-39,"2015-03-05 10:52:16","tasid-netgear"
"C0A0BBED842E","206E9CEB6215",-63,"2015-03-05 10:52:11","STELLA"
"C0A0BBED842E","25D3E11750",-60,"2015-03-05 10:52:06","Alice-56283694"
"C0A0BBED842E","4C8D79A35362",-47,"2015-03-05 10:50:44","tasid-netgear"
"C0A0BBED842E","206E9CEB6215",-65,"2015-03-05 10:50:35","STELLA"
"C0A0BBED842E","4C8D79A35362",-16,"2015-03-05 10:50:17","u-hopper-cisco"
"C0A0BBED842E","4C8D79A35362",-46,"2015-03-05 10:50:02","tasid-netgear"
"C0A0BBED842E","4C8D79A35362",-46,"2015-03-05 10:49:19","tasid-netgear"
"C0A0BBED842E","25D3E11750",-58,"2015-03-05 10:48:57","Alice-56283694"
"C0A0BBED842E","25D3E11750",-60,"2015-03-05 10:48:37","Alice-56283694"
"C0A0BBED842E","4C8D79A35362",-42,"2015-03-05 10:47:11","u-hopper-cisco"
"C0A0BBED842E","4C8D79A35362",-47,"2015-03-05 10:47:01","tasid-netgear"
"C0A0BBED842E","4C8D79A35362",-53,"2015-03-05 10:44:43","tasid-netgear"
"C0A0BBED842E","25D3E11750",-58,"2015-03-05 10:44:28","Alice-56283694"
"C0A0BBED842E","4C8D79A35362",-51,"2015-03-05 10:44:07","tasid-netgear"
"C0A0BBED842E","4C8D79A35362",-45,"2015-03-05 10:43:54","u-hopper-cisco"
"C0A0BBED842E","4C8D79A35362",-48,"2015-03-05 10:43:48","tasid-netgear"
"C0A0BBED842E","4C8D79A35362",-47,"2015-03-05 10:43:01","tasid-netgear"
"C0A0BBED842E","25D3E11750",-59,"2015-03-05 10:39:01","Alice-56283694"
"C0A0BBED842E","4C8D79A35362",-53,"2015-03-05 10:38:33","tasid-netgear"
"C0A0BBED842E","90004E7206E5",-68,"2015-03-05 10:38:29","InfostradaWiFi-54a92c"
"C0A0BBED842E","25D3E11750",-57,"2015-03-05 10:37:56","Alice-56283694"
"C0A0BBED842E","4C8D79A35362",-48,"2015-03-05 10:37:49","tasid-netgear"
"C0A0BBED842E","4C8D79A35362",-20,"2015-03-05 10:37:07","tasid-netgear"
"C0A0BBED842E","25D3E11750",-57,"2015-03-05 10:35:45","Alice-56283694"
"C0A0BBED842E","4C8D79A35362",-50,"2015-03-05 10:34:57","u-hopper-cisco"
"C0A0BBED842E","25D3E11750",-59,"2015-03-05 10:34:43","Alice-56283694"
"C0A0BBED842E","4C8D79A35362",-52,"2015-03-05 10:33:59","tasid-netgear"
"C0A0BBED842E","4C8D79A35362",-45,"2015-03-05 10:33:12","tasid-netgear"
"C0A0BBED842E","25D3E11750",-59,"2015-03-05 10:32:35","Alice-56283694"
"C0A0BBED842E","4C8D79A35362",-41,"2015-03-05 10:31:39","u-hopper-cisco"
"C0A0BBED842E","4C8D79A35362",-44,"2015-03-05 10:31:10","tasid-netgear"
"C0A0BBED842E","4C8D79A35362",-47,"2015-03-05 10:30:26","tasid-netgear"
"C0A0BBED842E","4C8D79A35362",-51,"2015-03-05 10:29:42","tasid-netgear"
"C0A0BBED842E","A4C36177B923",-55,"2015-03-05 10:29:08","u-hopper-cisco"
"C0A0BBED842E","4C8D79A35362",-41,"2015-03-05 10:28:08","tasid-netgear"
"C0A0BBED842E","4C8D79A35362",-43,"2015-03-05 10:27:23","tasid-netgear"
"C0A0BBED842E","4C8D79A35362",-45,"2015-03-05 10:25:00","tasid-netgear"
"C0A0BBED842E","25D3E11750",-55,"2015-03-05 10:24:56","Alice-56283694"
"C0A0BBED842E","25D3E11750",-59,"2015-03-05 10:23:54","Alice-56283694"
"C0A0BBED842E","4C8D79A35362",-45,"2015-03-05 10:22:58","u-hopper-cisco"
"C0A0BBED842E","25D3E11750",-62,"2015-03-05 10:22:50","Alice-56283694"
"C0A0BBED842E","25D3E11750",-56,"2015-03-05 10:20:35","Alice-56283694"
"C0A0BBED842E","4C8D79A35362",-55,"2015-03-05 10:19:16","tasid-netgear"
"C0A0BBED842E","4C8D79A35362",-51,"2015-03-05 10:18:34","tasid-netgear"
"C0A0BBED842E","25D3E11750",-63,"2015-03-05 10:18:28","Alice-56283694"
"C0A0BBED842E","4C8D79A35362",-50,"2015-03-05 10:17:03","tasid-netgear"
"C0A0BBED842E","25D3E11750",-58,"2015-03-05 10:16:21","Alice-56283694"
"C0A0BBED842E","4C8D79A35362",-45,"2015-03-05 10:16:18","tasid-netgear"
"C0A0BBED842E","4C8D79A35362",-59,"2015-03-05 10:15:31","tasid-netgear"
"C0A0BBED842E","25D3E11750",-61,"2015-03-05 10:13:11","Alice-56283694"
"C0A0BBED842E","4C8D79A35362",-60,"2015-03-05 10:12:52","u-hopper-cisco"
"C0A0BBED842E","25D3E11750",-58,"2015-03-05 10:12:23","Alice-56283694"
"C0A0BBED842E","4C8D79A35362",-53,"2015-03-05 10:12:03","tasid-netgear"
"C0A0BBED842E","25D3E11750",-64,"2015-03-05 10:11:12","Alice-56283694"
"C0A0BBED842E","4C8D79A35362",-50,"2015-03-05 10:10:28","tasid-netgear"
"C0A0BBED842E","D896958C329E",-58,"2015-03-05 10:10:13","liesbethluciano"
"C0A0BBED842E","4C8D79A35362",-50,"2015-03-05 10:09:40","u-hopper-cisco"
"C0A0BBED842E","4C8D79A35362",-46,"2015-03-05 10:08:11","tasid-netgear"
"C0A0BBED842E","25D3E11750",-53,"2015-03-05 10:07:57","Alice-56283694"
"C0A0BBED842E","68A86D47F406",-33,"2015-03-05 10:07:46","u-hopper-cisco"
"C0A0BBED842E","25D3E11750",-62,"2015-03-05 10:07:09","Alice-56283694"
"C0A0BBED842E","4C8D79A35362",-47,"2015-03-05 10:06:15","u-hopper-cisco"
"C0A0BBED842E","25D3E11750",-54,"2015-03-05 10:06:02","Alice-56283694"
"C0A0BBED842E","25D3E11750",-61,"2015-03-05 10:03:52","Alice-56283694"
"C0A0BBED842E","4C8D79A35362",-58,"2015-03-05 10:03:49","tasid-netgear"
"C0A0BBED842E","25D3E11750",-62,"2015-03-05 10:02:45","Alice-56283694"
"C0A0BBED842E","4C8D79A35362",-54,"2015-03-05 10:02:41","u-hopper-cisco"
"C0A0BBED842E","4C8D79A35362",-48,"2015-03-05 10:02:07","tasid-netgear"
"C0A0BBED842E","25D3E11750",-58,"2015-03-05 10:01:47","Alice-56283694"
"C0A0BBED842E","25D3E11750",-59,"2015-03-05 09:59:32","Alice-56283694"
"C0A0BBED842E","4C8D79A35362",-49,"2015-03-05 09:58:36","u-hopper-cisco"
"C0A0BBED842E","25D3E11750",-55,"2015-03-05 09:58:22","Alice-56283694"
"C0A0BBED842E","4C8D79A35362",-45,"2015-03-05 09:57:14","tasid-netgear"
"C0A0BBED842E","4C8D79A35362",-48,"2015-03-05 09:55:42","tasid-netgear"
"C0A0BBED842E","4C8D79A35362",-51,"2015-03-05 09:53:32","tasid-netgear"
"C0A0BBED842E","6C40089565BE",-46,"2015-03-05 09:53:05","u-hopper-cisco"
"C0A0BBED842E","4C8D79A35362",-49,"2015-03-05 09:52:10","tasid-netgear"
"C0A0BBED842E","78A3E4D6765D",-60,"2015-03-05 09:51:00","InfostradaWiFi-B10351"
"C0A0BBED842E","78A3E4D6765D",-58,"2015-03-05 09:50:56","InfostradaWiFi-B10351"
"C0A0BBED842E","4C8D79A35362",-48,"2015-03-05 09:50:00","tasid-netgear"
"C0A0BBED842E","4C8D79A35362",-45,"2015-03-05 09:49:13","tasid-netgear"
"C0A0BBED842E","25D3E11750",-59,"2015-03-05 09:47:05","Alice-56283694"
"C0A0BBED842E","4C8D79A35362",-57,"2015-03-05 09:46:14","tasid-netgear"
"C0A0BBED842E","25D3E11750",-57,"2015-03-05 09:46:00","Alice-56283694"
"C0A0BBED842E","4C8D79A35362",-48,"2015-03-05 09:44:43","tasid-netgear"
"C0A0BBED842E","4C8D79A35362",-53,"2015-03-05 09:44:03","tasid-netgear"
"C0A0BBED842E","25D3E11750",-58,"2015-03-05 09:43:56","Alice-56283694"
"C0A0BBED842E","4C8D79A35362",-44,"2015-03-05 09:43:02","tasid-netgear"
"C0A0BBED842E","25D3E11750",-61,"2015-03-05 09:42:44","Alice-56283694"
"C0A0BBED842E","4C8D79A35362",-54,"2015-03-05 09:41:29","tasid-netgear"
"C0A0BBED842E","25D3E11750",-55,"2015-03-05 09:39:32","Alice-56283694"
"C0A0BBED842E","4C8D79A35362",-55,"2015-03-05 09:38:39","tasid-netgear"
"C0A0BBED842E","25D3E11750",-56,"2015-03-05 09:38:22","Alice-56283694"
"C0A0BBED842E","4C8D79A35362",-53,"2015-03-05 09:37:53","tasid-netgear"
"C0A0BBED842E","25D3E11750",-58,"2015-03-05 09:37:21","Alice-56283694"
"C0A0BBED842E","4C8D79A35362",-54,"2015-03-05 09:37:13","tasid-netgear"
"C0A0BBED842E","25D3E11750",-59,"2015-03-05 09:35:05","Alice-56283694"
"C0A0BBED842E","4C8D79A35362",-45,"2015-03-05 09:34:22","u-hopper-cisco"
"C0A0BBED842E","4C8D79A35362",-53,"2015-03-05 09:34:06","tasid-netgear"
"C0A0BBED842E","4C8D79A35362",-51,"2015-03-05 09:32:34","tasid-netgear"
"C0A0BBED842E","2CBE08E83A26",-43,"2015-03-05 09:32:05","u-hopper-cisco"
"C0A0BBED842E","4C8D79A35362",-57,"2015-03-05 09:31:01","tasid-netgear"
"C0A0BBED842E","4C8D79A35362",-53,"2015-03-05 09:29:01","u-hopper-cisco"
"C0A0BBED842E","4C8D79A35362",-59,"2015-03-05 09:28:18","tasid-netgear"
"C0A0BBED842E","4C8D79A35362",-58,"2015-03-05 09:27:38","tasid-netgear"
"C0A0BBED842E","4C8D79A35362",-47,"2015-03-05 09:26:45","tasid-netgear"
"C0A0BBED842E","4C8D79A35362",-47,"2015-03-05 09:26:44","tasid-netgear"
"C0A0BBED842E","4C8D79A35362",-47,"2015-03-05 09:26:02","tasid-netgear"
"C0A0BBED842E","25D3E11750",-58,"2015-03-05 09:25:31","Alice-56283694"
"C0A0BBED842E","4C8D79A35362",-50,"2015-03-05 09:25:27","u-hopper-cisco"
"C0A0BBED842E","4C8D79A35362",-46,"2015-03-05 09:25:21","tasid-netgear"
"C0A0BBED842E","4C8D79A35362",-47,"2015-03-05 09:24:49","tasid-netgear"
"C0A0BBED842E","25D3E11750",-58,"2015-03-05 09:24:44","Alice-56283694"
"C0A0BBED842E","4C8D79A35362",-46,"2015-03-05 09:24:05","tasid-netgear"
"C0A0BBED842E","A4C36177B923",-49,"2015-03-05 09:23:39","u-hopper-cisco"
"C0A0BBED842E","25D3E11750",-55,"2015-03-05 09:23:30","Alice-56283694"
"C0A0BBED842E","2016D87BE337",-75,"2015-03-05 09:23:00","kantoor"
"C0A0BBED842E","25D3E11750",-44,"2015-03-05 09:20:19","Alice-56283694"
"C0A0BBED842E","25D3E11750",-53,"2015-03-05 09:20:14","Alice-56283694"
"C0A0BBED842E","4C8D79A35362",-52,"2015-03-05 09:20:14","tasid-netgear"
"C0A0BBED842E","4C8D79A35362",-52,"2015-03-05 09:19:39","tasid-netgear"
"C0A0BBED842E","D896958C329E",-67,"2015-03-05 09:19:35","liesbethluciano"
"C0A0BBED842E","4C8D79A35362",-46,"2015-03-05 09:18:50","tasid-netgear"
"C0A0BBED842E","4C8D79A35362",-55,"2015-03-05 09:18:15","u-hopper-cisco"
"C0A0BBED842E","4C8D79A35362",-50,"2015-03-05 09:16:27","tasid-netgear"
"C0A0BBED842E","25D3E11750",-55,"2015-03-05 09:16:04","Alice-56283694"
"C0A0BBED842E","25D3E11750",-53,"2015-03-05 09:15:06","Alice-56283694"
"C0A0BBED842E","4C8D79A35362",-51,"2015-03-05 09:14:12","tasid-netgear"
"C0A0BBED842E","68A86D47F406",-44,"2015-03-05 09:14:09","u-hopper-cisco"
"C0A0BBED842E","25D3E11750",-57,"2015-03-05 09:13:56","Alice-56283694"
"C0A0BBED842E","4C8D79A35362",-51,"2015-03-05 09:13:24","tasid-netgear"
"C0A0BBED842E","4C8D79A35362",-45,"2015-03-05 09:13:14","u-hopper-cisco"
"C0A0BBED842E","B407F94B2B87",-49,"2015-03-05 09:12:23","u-hopper-cisco"
"C0A0BBED842E","40A6D946338E",-68,"2015-03-05 09:12:15","Pigmento"
"C0A0BBED842E","25D3E11750",-59,"2015-03-05 09:12:00","Alice-56283694"
"C0A0BBED842E","25D3E11750",-61,"2015-03-05 09:11:54","Alice-56283694"
"C0A0BBED842E","25D3E11750",-59,"2015-03-05 09:10:47","Alice-56283694"
"C0A0BBED842E","4C8D79A35362",-47,"2015-03-05 09:10:03","u-hopper-cisco"
"C0A0BBED842E","25D3E11750",-60,"2015-03-05 09:09:47","Alice-56283694"
"C0A0BBED842E","25D3E11750",-54,"2015-03-05 09:09:45","Alice-56283694"
"C0A0BBED842E","4C8D79A35362",-56,"2015-03-05 09:09:38","tasid-netgear"
"C0A0BBED842E","4C8D79A35362",-52,"2015-03-05 09:08:14","tasid-netgear"
"C0A0BBED842E","25D3E11750",-51,"2015-03-05 09:07:34","Alice-56283694"
"C0A0BBED842E","4C8D79A35362",-51,"2015-03-05 09:05:00","u-hopper-cisco"
"C0A0BBED842E","4C8D79A35362",-51,"2015-03-05 09:04:32","tasid-netgear"
"C0A0BBED842E","4C8D79A35362",-48,"2015-03-05 09:03:40","tasid-netgear"
"C0A0BBED842E","4C8D79A35362",-57,"2015-03-05 09:02:12","tasid-netgear"
"C0A0BBED842E","4C8D79A35362",-52,"2015-03-05 09:01:27","u-hopper-cisco"
"C0A0BBED842E","4C8D79A35362",-54,"2015-03-05 08:57:37","tasid-netgear"
"C0A0BBED842E","4C8D79A35362",-54,"2015-03-05 08:56:56","tasid-netgear"
"C0A0BBED842E","2CBE08E83A26",-37,"2015-03-05 08:53:54","u-hopper-cisco"
"C0A0BBED842E","4C8D79A35362",-51,"2015-03-05 08:52:52","tasid-netgear"
"C0A0BBED842E","4C8D79A35362",-55,"2015-03-05 08:52:31","u-hopper-cisco"
"C0A0BBED842E","D8CF9C7FAB1E",-59,"2015-03-05 08:52:28","InfostradaWiFi-559278"
